case,seed,method,attempts,priorCalls,proposalDraws,rejected,reference,mean,ess,accurate,health
mixture,684892110,informed,2000,2000,2000,0,0.631578947368421,0.6314111097633067,1940.7069513516303,true,ChecksPassed
mixture,700377973,prior,2000,2000,2000,0,0.631578947368421,0.6424870466321286,1318.5486725663736,true,InsufficientEvidence
mixture,700377973,informed,2000,2000,2000,0,0.631578947368421,0.6478842769539355,1933.2261086558117,true,ChecksPassed
mixture,715863836,prior,2000,2000,2000,0,0.631578947368421,0.6387079968741903,1316.4735149620697,true,InsufficientEvidence
mixture,715863836,informed,2000,2000,2000,0,0.631578947368421,0.6323623265570913,1938.8374858233399,true,ChecksPassed
mixture,731349699,prior,2000,2000,2000,0,0.631578947368421,0.6504481434058826,1323.1258134489983,true,InsufficientEvidence
mixture,731349699,informed,2000,2000,2000,0,0.631578947368421,0.6486729967421864,1932.7044497378422,true,ChecksPassed
mixture,746835562,prior,2000,2000,2000,0,0.631578947368421,0.637620662666319,1315.88795342589,true,InsufficientEvidence
mixture,746835562,informed,2000,2000,2000,0,0.631578947368421,0.6370882971047958,1940.0517248922508,true,ChecksPassed
mixture,762321425,prior,2000,2000,2000,0,0.631578947368421,0.6259946949602182,1309.944700460821,true,InsufficientEvidence
mixture,762321425,informed,2000,2000,2000,0,0.631578947368421,0.6247275199745354,1938.9628898067317,true,ChecksPassed
mixture,777807288,prior,2000,2000,2000,0,0.631578947368421,0.6456936565239814,1320.3585601405164,true,InsufficientEvidence
mixture,777807288,informed,2000,2000,2000,0,0.631578947368421,0.6349860422803905,1939.8202312314,true,ChecksPassed
mixture,793293151,prior,2000,2000,2000,0,0.631578947368421,0.6063249727371834,1301.1822050289838,false,InsufficientEvidence
mixture,793293151,informed,2000,2000,2000,0,0.631578947368421,0.616696495418789,1941.6858562349935,true,ChecksPassed
mixture,808779014,prior,2000,2000,2000,0,0.631578947368421,0.6403326403326299,1317.3580071174736,true,InsufficientEvidence
mixture,808779014,informed,2000,2000,2000,0,0.631578947368421,0.6650293075639463,1934.877275266743,false,ChecksPassed
mixture,824264877,prior,2000,2000,2000,0,0.631578947368421,0.6430235568211312,1318.8483429076189,true,InsufficientEvidence
mixture,824264877,informed,2000,2000,2000,0,0.631578947368421,0.6294625496031401,1936.3288891932814,true,ChecksPassed
mixture,839750740,prior,2000,2000,2000,0,0.631578947368421,0.6271186440678017,1310.4941176470936,true,InsufficientEvidence
mixture,839750740,informed,2000,2000,2000,0,0.631578947368421,0.6284084545779626,1932.7406742453222,true,ChecksPassed
mixture,855236603,prior,2000,2000,2000,0,0.631578947368421,0.6110509209100786,1303.141873804935,true,InsufficientEvidence
mixture,855236603,informed,2000,2000,2000,0,0.631578947368421,0.6177704011765723,1941.5159415388678,true,ChecksPassed
mixture,870722466,prior,2000,2000,2000,0,0.631578947368421,0.6086956521739154,1302.153846153861,true,InsufficientEvidence
mixture,870722466,informed,2000,2000,2000,0,0.631578947368421,0.6275888695023174,1943.3796248676776,true,ChecksPassed
mixture,886208329,prior,2000,2000,2000,0,0.631578947368421,0.6430235568211312,1318.8483429076182,true,InsufficientEvidence
mixture,886208329,informed,2000,2000,2000,0,0.631578947368421,0.6527947169833554,1934.8972093844447,true,ChecksPassed
mixture,901694192,prior,2000,2000,2000,0,0.631578947368421,0.6387079968741903,1316.4735149620667,true,InsufficientEvidence
mixture,901694192,informed,2000,2000,2000,0,0.631578947368421,0.6429714096670028,1938.2711034704366,true,ChecksPassed
mixture,917180055,prior,2000,2000,2000,0,0.631578947368421,0.6139735635284602,1304.3995253915975,true,InsufficientEvidence
mixture,917180055,informed,2000,2000,2000,0,0.631578947368421,0.6236655779307944,1935.3244466651474,true,ChecksPassed
mixture,932665918,prior,2000,2000,2000,0,0.631578947368421,0.6271186440678017,1310.4941176470918,true,InsufficientEvidence
mixture,932665918,informed,2000,2000,2000,0,0.631578947368421,0.6372036154045894,1939.702157541543,true,ChecksPassed
mixture,948151781,prior,2000,2000,2000,0,0.631578947368421,0.6365299189965974,1315.3057027390778,true,InsufficientEvidence
mixture,948151781,informed,2000,2000,2000,0,0.631578947368421,0.6362429448789352,1942.4958523476832,true,ChecksPassed
mixture,963637644,prior,2000,2000,2000,0,0.631578947368421,0.6493972813542009,1322.505524140938,true,InsufficientEvidence
mixture,963637644,informed,2000,2000,2000,0,0.631578947368421,0.6565456952102734,1936.2857991740948,true,ChecksPassed
mixture,979123507,prior,2000,2000,2000,0,0.631578947368421,0.6248671625929804,1309.3988909426814,true,InsufficientEvidence
mixture,979123507,informed,2000,2000,2000,0,0.631578947368421,0.6238506374721206,1934.1414419965001,true,ChecksPassed
mixture,994609370,prior,2000,2000,2000,0,0.631578947368421,0.6392503904216658,1316.7675289919707,true,InsufficientEvidence
mixture,994609370,informed,2000,2000,2000,0,0.631578947368421,0.6393769909269282,1934.4842065023165,true,ChecksPassed
mixture,1010095233,prior,2000,2000,2000,0,0.631578947368421,0.6276792802328568,1310.770169802693,true,InsufficientEvidence
mixture,1010095233,informed,2000,2000,2000,0,0.631578947368421,0.6150389181424784,1934.1903198281009,true,ChecksPassed
mixture,1025581096,prior,2000,2000,2000,0,0.631578947368421,0.6348873755893074,1314.4385933273331,true,InsufficientEvidence
mixture,1025581096,informed,2000,2000,2000,0,0.631578947368421,0.6277497946645254,1934.739414706506,true,ChecksPassed
mixture,1041066959,prior,2000,2000,2000,0,0.631578947368421,0.6133909287256993,1304.1460076045355,true,InsufficientEvidence
mixture,1041066959,informed,2000,2000,2000,0,0.631578947368421,0.6471544333363346,1936.601666919249,true,ChecksPassed
mixture,1056552822,prior,2000,2000,2000,0,0.631578947368421,0.6254313777541795,1309.6713428702988,true,InsufficientEvidence
mixture,1056552822,informed,2000,2000,2000,0,0.631578947368421,0.6271195355923428,1942.353015273895,true,ChecksPassed
mixture,1072038685,prior,2000,2000,2000,0,0.631578947368421,0.6191751472951335,1306.725023430208,true,InsufficientEvidence
mixture,1072038685,informed,2000,2000,2000,0,0.631578947368421,0.6149198478924931,1936.384739166186,true,ChecksPassed
mixture,1087524548,prior,2000,2000,2000,0,0.631578947368421,0.6326852338412986,1313.294288304647,true,InsufficientEvidence
mixture,1087524548,informed,2000,2000,2000,0,0.631578947368421,0.6298132492643665,1944.1197484333104,true,ChecksPassed
mixture,1103010411,prior,2000,2000,2000,0,0.631578947368421,0.6180257510729616,1306.201503759407,true,InsufficientEvidence
mixture,1103010411,informed,2000,2000,2000,0,0.631578947368421,0.6260395557151968,1937.481545846123,true,ChecksPassed
mixture,1118496274,prior,2000,2000,2000,0,0.631578947368421,0.6180257510729616,1306.201503759409,true,InsufficientEvidence
mixture,1118496274,informed,2000,2000,2000,0,0.631578947368421,0.6329547731815103,1930.0298516079472,true,ChecksPassed
mixture,1133982137,prior,2000,2000,2000,0,0.631578947368421,0.6197484613326242,1306.9882077678449,true,InsufficientEvidence
mixture,1133982137,informed,2000,2000,2000,0,0.631578947368421,0.6271060795843413,1934.045003778545,true,ChecksPassed
mixture,1149468000,prior,2000,2000,2000,0,0.631578947368421,0.6343381389252913,1314.1512415349712,true,InsufficientEvidence
mixture,1149468000,informed,2000,2000,2000,0,0.631578947368421,0.6263913334456324,1938.6139129354763,true,ChecksPassed
mixture,1164953863,prior,2000,2000,2000,0,0.631578947368421,0.6370757180156699,1315.5964125560372,true,InsufficientEvidence
mixture,1164953863,informed,2000,2000,2000,0,0.631578947368421,0.6199575604107223,1942.047527883537,true,ChecksPassed
mixture,1180439726,prior,2000,2000,2000,0,0.631578947368421,0.6191751472951335,1306.7250234302091,true,InsufficientEvidence
mixture,1180439726,informed,2000,2000,2000,0,0.631578947368421,0.606626187701821,1933.9345392161288,true,ChecksPassed
mixture,1195925589,prior,2000,2000,2000,0,0.631578947368421,0.6387079968741903,1316.4735149620683,true,InsufficientEvidence
mixture,1195925589,informed,2000,2000,2000,0,0.631578947368421,0.6334170195596135,1940.8548321551625,true,ChecksPassed
mixture,1211411452,prior,2000,2000,2000,0,0.631578947368421,0.6321325269524004,1313.010349523372,true,InsufficientEvidence
mixture,1211411452,informed,2000,2000,2000,0,0.631578947368421,0.6207276504987808,1938.9068814166485,true,ChecksPassed
mixture,1226897315,prior,2000,2000,2000,0,0.631578947368421,0.6214628937533397,1307.7834109972152,true,InsufficientEvidence
mixture,1226897315,informed,2000,2000,2000,0,0.631578947368421,0.6310990269132782,1942.2966318304045,true,ChecksPassed
mixture,1242383178,prior,2000,2000,2000,0,0.631578947368421,0.6174496644295273,1305.9411764705517,true,InsufficientEvidence
mixture,1242383178,informed,2000,2000,2000,0,0.631578947368421,0.625890559594362,1935.704047641161,true,ChecksPassed
mixture,1257869041,prior,2000,2000,2000,0,0.631578947368421,0.643559234350748,1319.1488084730565,true,InsufficientEvidence
mixture,1257869041,informed,2000,2000,2000,0,0.631578947368421,0.6466600310195387,1938.3797746374928,true,ChecksPassed
mixture,1273354904,prior,2000,2000,2000,0,0.631578947368421,0.6451612903225772,1320.054945054969,true,InsufficientEvidence
mixture,1273354904,informed,2000,2000,2000,0,0.631578947368421,0.647515112023033,1939.6154168090798,true,ChecksPassed
mixture,1288840767,prior,2000,2000,2000,0,0.631578947368421,0.6343381389252913,1314.1512415349662,true,InsufficientEvidence
mixture,1288840767,informed,2000,2000,2000,0,0.631578947368421,0.6415678321946336,1938.8125874013806,true,ChecksPassed
mixture,1304326630,prior,2000,2000,2000,0,0.631578947368421,0.6259946949602182,1309.9447004608212,true,InsufficientEvidence
mixture,1304326630,informed,2000,2000,2000,0,0.631578947368421,0.6317748413204068,1937.7933397899003,true,ChecksPassed
mixture,1319812493,prior,2000,2000,2000,0,0.631578947368421,0.6478149100257143,1321.580786026172,true,InsufficientEvidence
mixture,1319812493,informed,2000,2000,2000,0,0.631578947368421,0.6464052799762731,1938.3283483125954,true,ChecksPassed
mixture,1335298356,prior,2000,2000,2000,0,0.631578947368421,0.6259946949602182,1309.9447004608217,true,InsufficientEvidence
mixture,1335298356,informed,2000,2000,2000,0,0.631578947368421,0.6390261821591571,1941.9144136661378,true,ChecksPassed
mixture,1350784219,prior,2000,2000,2000,0,0.631578947368421,0.6493972813542009,1322.5055241409361,true,InsufficientEvidence
mixture,1350784219,informed,2000,2000,2000,0,0.631578947368421,0.6388107304527835,1932.9232015991552,true,ChecksPassed
mixture,1366270082,prior,2000,2000,2000,0,0.631578947368421,0.6332370700971376,1313.5790855590787,true,InsufficientEvidence
mixture,1366270082,informed,2000,2000,2000,0,0.631578947368421,0.6287659299622862,1938.64501221982,true,ChecksPassed
mixture,1381755945,prior,2000,2000,2000,0,0.631578947368421,0.6287978863936543,1311.324942791753,true,InsufficientEvidence
mixture,1381755945,informed,2000,2000,2000,0,0.631578947368421,0.6356453067428212,1936.4768314776206,true,ChecksPassed
mixture,1397241808,prior,2000,2000,2000,0,0.631578947368421,0.6315789473684246,1312.7272727273275,true,InsufficientEvidence
mixture,1397241808,informed,2000,2000,2000,0,0.631578947368421,0.6296651559151727,1936.854540136701,true,ChecksPassed
mixture,1412727671,prior,2000,2000,2000,0,0.631578947368421,0.6214628937533397,1307.783410997214,true,InsufficientEvidence
mixture,1412727671,informed,2000,2000,2000,0,0.631578947368421,0.6304699391713239,1938.3262018983044,true,ChecksPassed
mixture,1428213534,prior,2000,2000,2000,0,0.631578947368421,0.637620662666319,1315.8879534258913,true,InsufficientEvidence
mixture,1428213534,informed,2000,2000,2000,0,0.631578947368421,0.6457012767165844,1934.3191245289258,true,ChecksPassed
mixture,1443699397,prior,2000,2000,2000,0,0.631578947368421,0.6282390269698632,1311.0471127406431,true,InsufficientEvidence
mixture,1443699397,informed,2000,2000,2000,0,0.631578947368421,0.6216952162562855,1937.08508383076,true,ChecksPassed
mixture,1459185260,prior,2000,2000,2000,0,0.631578947368421,0.6128073493650322,1303.893479295597,true,InsufficientEvidence
mixture,1459185260,informed,2000,2000,2000,0,0.631578947368421,0.6202437311753328,1934.5205071391338,true,ChecksPassed
mixture,1474671123,prior,2000,2000,2000,0,0.631578947368421,0.6299129517277836,1311.8832496576729,true,InsufficientEvidence
mixture,1474671123,informed,2000,2000,2000,0,0.631578947368421,0.6320336767738118,1936.1297305534713,true,ChecksPassed
mixture,1490156986,prior,2000,2000,2000,0,0.631578947368421,0.6509723643807591,1323.4370883882698,true,InsufficientEvidence
mixture,1490156986,informed,2000,2000,2000,0,0.631578947368421,0.6330878099582538,1937.9771904328716,true,ChecksPassed
mixture,1505642849,prior,2000,2000,2000,0,0.631578947368421,0.6430235568211312,1318.848342907618,true,InsufficientEvidence
mixture,1505642849,informed,2000,2000,2000,0,0.631578947368421,0.6385287820625376,1933.9111714563853,true,ChecksPassed
mixture,1521128712,prior,2000,2000,2000,0,0.631578947368421,0.6321325269524004,1313.010349523372,true,InsufficientEvidence
mixture,1521128712,informed,2000,2000,2000,0,0.631578947368421,0.6252984359434748,1939.552009074744,true,ChecksPassed
mixture,1536614575,prior,2000,2000,2000,0,0.631578947368421,0.6220325420111998,1308.050348999536,true,InsufficientEvidence
mixture,1536614575,informed,2000,2000,2000,0,0.631578947368421,0.6218233476565728,1935.344873876172,true,ChecksPassed
mixture,1552100438,prior,2000,2000,2000,0,0.631578947368421,0.6276792802328568,1310.7701698026929,true,InsufficientEvidence
mixture,1552100438,informed,2000,2000,2000,0,0.631578947368421,0.6284743074788414,1938.826350158155,true,ChecksPassed
